image_path,text
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/334.jpg,\mathbf { d } \widetilde \Omega = \widetilde { d \Omega } + A ^ { \alpha } \widetilde { L _ { \alpha } \Omega } - F ^ { \alpha } \widetilde { i _ { \alpha } \Omega } = \widetilde { d \Omega } + \widetilde { A ^ { \alpha } L _ { \alpha } \Omega } - \widetilde { F ^ { \alpha } i _ { \alpha } \Omega }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/335.jpg,d ^ { 2 } ( x ^ { i } d x ^ { k } ) = d ^ { 2 } x ^ { i } d x ^ { k } + ( 1 + j ) d x ^ { i } d ^ { 2 } x ^ { k } = d ^ { 2 } x ^ { i } d x ^ { k } - d ^ { 2 } x ^ { k } d x ^ { i } ;
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/336.jpg,"S _ { \Omega ^ { \prime } , \Omega } x \Omega = x ^ { * } \Omega , x \in M"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/337.jpg,< \theta _ { 1 } \theta _ { 2 } > _ { c o n } + < \theta _ { 2 } \theta _ { 1 } > _ { c o n } = 2 < \theta _ { 1 } > < \theta _ { 2 } > \ .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/338.jpg,m _ { n } ^ { 2 } = { \frac { 2 n + 1 } { \theta } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/339.jpg,"A _ { i } ^ { \mathrm { c l } a } ( \vec { x } + \vec { X } ) , \qquad \Phi ^ { \mathrm { c l } a } ( \vec { x } + \vec { X } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/340.jpg,"\zeta ( \tau ) = \int d ^ { D } x \sqrt { \tilde { g } } K ( x , x ; \tau ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/341.jpg,\partial _ { + } r = \partial _ { + } \lambda ( x _ { + } ) x _ { - } + O ( x _ { - } ^ { 2 } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/342.jpg,{ \bf E } \rightarrow - c { { \bf B } ^ { \prime } } c { \bf B } \rightarrow { { \bf E } ^ { \prime } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/343.jpg,"Q _ { 1 } ( x ) ( Q _ { 2 } ( x ) ) = \int { \frac { d ^ { 2 } k } { 2 \pi { \sqrt { 2 \omega ( k ) } } } } [ e ^ { - i k x } a ( k ) ( b ( k ) ) + e ^ { i k x } a ^ { + } ( k ) ( b ^ { + } ( k ) ) ] ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/344.jpg,"\begin{array} { c } { c _ { k , 1 } = c _ { k , k } = ( 1 - q ^ { 2 } ) ^ { k } } \\ { c _ { k , 0 } = \frac { ( 1 - q ^ { 2 } ) ^ { k + 1 } } { 1 - q ^ { 2 ( k + 1 ) } } . } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/345.jpg,"r = \frac { 1 } { \kappa Q } , \qquad R = \frac { 1 } { \kappa Q ^ { 2 } } \left[ q + i \left( Q ^ { \prime } - \frac { Q ^ { \prime \prime } Q } { Q ^ { \prime } } \right) \right] ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/346.jpg,\mu _ { + } ^ { - 1 } \mu _ { - } = \left( \begin{array} { c c } { I _ { m _ { 1 } } - \mu _ { + 1 2 } \mu _ { - 2 1 } } & { - \mu _ { + 1 2 } } \\ { \mu _ { - 2 1 } } & { I _ { m _ { 2 } } } \\ \end{array} \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/347.jpg,\frac { \sigma } { L / 2 } \approx 1 - \frac { . 6 3 } { b L } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/348.jpg,"g _ { L } = 0 , g _ { R } = 2 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/349.jpg,\omega ( f ( Z ) ) = [ 2 ] _ { q ^ { - 2 } } D _ { q ^ { - 4 } } f ( Z ) \mid _ { Z = 1 } \omega ^ { 1 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/350.jpg,"F _ { m } ( r ) = ( - 1 ) ^ { m } F _ { m } ( k - r ) , \quad r = 1 , \ldots , k - 1 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/351.jpg,"\langle 0 | O _ { i } ^ { V } O _ { j } ^ { V } | 0 \rangle = \langle 0 | O _ { i } ^ { \widehat { V } } O _ { j } ^ { \widehat { V } } | 0 \rangle ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/352.jpg,\tilde { g } _ { M } ( p ) \equiv ( M _ { + } ^ { 2 } - M _ { - } ^ { 2 } ) \tilde { g } ( p ) = \frac { 1 } { p ^ { 2 } - M _ { + } ^ { 2 } } - \frac { 1 } { p ^ { 2 } - M _ { - } ^ { 2 } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/353.jpg,{ \widetilde \nu } + \frac { 1 } { 1 2 } \sum _ { i = 1 } ^ { 3 } m _ { i } ^ { 2 } x ^ { + } x ^ { - }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/354.jpg,d s ^ { 2 } = \left( \frac { r ^ { 2 } } { R ^ { 2 } } \right) ( - d t ^ { 2 } + d x _ { 1 } ^ { 2 } + d x _ { 2 } ^ { 2 } + d x _ { 3 } ^ { 2 } ) + \frac { R ^ { 2 } d r ^ { 2 } } { r ^ { 2 } } + R ^ { 2 } d \Omega _ { 5 } \
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/355.jpg,\Delta < S ^ { 3 } ( x ) > = < S ^ { 3 } ( x ) > - S = - \int \frac { d k } { 2 \pi } \frac { 1 } { 2 k } = - \infty
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/356.jpg,"\sum _ { x } \frac { 1 } { 2 } \sum _ { C } \oint _ { C } d x ^ { t } \frac { \delta ^ { 2 } \chi [ C ] } { \delta \sigma ^ { \nu t } ( x ) \delta \sigma ^ { \mu t } ( x ) } \epsilon ^ { 1 , \cdots , 7 \nu \mu t } \times \frac { 1 } { 7 ! } W _ { 1 , \cdots , 7 } ( x ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/357.jpg,"[ \hat { C } ^ { b c } , \hat { Q } ^ { a } ] = i \varepsilon ^ { a \{ b } \varepsilon ^ { c \} d } \hat { \pi } _ { ( C ) 0 d } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/358.jpg,( \frac { V } { V ^ { * } } ) ^ { 2 } = \frac { U } { U ^ { * } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/359.jpg,"w _ { 1 } ( x , t ) = ( 2 \pi \hbar ) ^ { 2 } [ { \frac { 1 } { 2 } } < : \alpha ^ { 2 } ( x , t ) : > - { \frac { 1 } { 2 } } < \alpha ( x , t ) > ^ { 2 } ]"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/360.jpg,"{ \cal L } _ { \mathrm { B } } = \left[ - \Upsilon - ( S + \overline { S } ) V + L _ { T } V _ { T } + U ( W + \overline { W } ) \right] _ { D } + [ S _ { 0 } ^ { 3 } W ] _ { F } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/361.jpg,"A _ { u v } \! \left( p + \frac { q } { 2 } , \: p - \frac { q } { 2 } \right) = \frac { 1 } { 2 } \delta ( p q - v ) \Theta \! \left( q ^ { 2 } \: ( p ^ { 2 } + \frac { q ^ { 2 } } { 4 } - u ) \right) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/362.jpg,\vert \delta \phi _ { k } ( t _ { 0 } ) \vert \sim k ^ { - \mu } \ .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/363.jpg,\overline { { S } } ( p ) = \frac { \sqrt { 2 } p ^ { + } } { 2 \sqrt { 2 } i ( 2 n + 1 ) \pi p ^ { + } T - ( \omega _ { p } ^ { 2 } + 2 ( p ^ { + } ) ^ { 2 } ) }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/364.jpg,"u _ { p } = { \frac { \chi _ { 2 , p } } { C } } \mu _ { 1 } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/365.jpg,g ^ { p q } = \frac { 1 } { 2 J } ( 1 + \mid \xi \mid ^ { 2 } ) ( \delta _ { p q } + { \bar { \xi } } _ { p } \xi _ { q } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/366.jpg,\left[ \sqrt { \frac { 2 5 } { 4 } + 4 \kappa ^ { 2 } \tilde { \omega } _ { m } ^ { 2 } } - \left( m + \frac 1 2 \right) \right] ^ { 2 } \ge \left[ \sqrt { \frac { 2 5 } { 4 } } - \left( m + \frac 1 2 \right) \right] ^ { 2 } = [ 2 - m ] ^ { 2 } \ge 1
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/367.jpg,\Delta _ { r } = { \frac { 1 } { r ^ { 2 } } } ( r ^ { 2 } - \alpha ^ { 2 } ) ( r ^ { 2 } - \beta ^ { 2 } ) \left( 1 + { \frac { r ^ { 2 } } { l ^ { 2 } } } \right) - r _ { 0 } ^ { 2 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/368.jpg,"S _ { 1 } = - \int d ^ { 5 } \sigma \sqrt { - \mathrm { d e t } ( G _ { \mu \nu } + \cal F _ { \mu \nu } ) } + \int ( { \cal H } \wedge { \cal F } - \frac { 1 } { 2 } C _ { 1 } \wedge { \cal F } \wedge { \cal F } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/369.jpg,J = C \prod _ { \alpha \in \Phi ^ { + } } l _ { \alpha } ( x )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/370.jpg,"\hat { \lambda } = \epsilon ^ { \alpha } \hat { p } _ { \alpha } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/371.jpg,"i D _ { \mu } = i \partial _ { \mu } + k X _ { \mu } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/372.jpg,{ \cal F } ( a ) = { \frac { 2 i } { \pi } } a ^ { 2 } \int _ { 4 \Lambda / \pi } ^ { a } d b { \cal G } ( b ) b ^ { - 3 } - { \frac { \pi i } { 1 6 } } a ^ { 2 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/373.jpg,S _ { \Xi } = m \int d t [ 2 q \dot { \xi ^ { ( 2 ) } } \xi ^ { ( 1 ) } + F ^ { 2 } ] .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/374.jpg,"\frac { d } { d w _ { a } ^ { j } } P ( \eta , \zeta ) = \frac { \partial P } { \partial \eta } \frac { \partial \eta } { \partial w _ { a } ^ { j } } + \frac { \partial P } { \partial w _ { a } ^ { j } } = 0"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/375.jpg,"u ^ { \mu } ( p _ { 3 } , 0 ) \mid _ { m \rightarrow 0 } = \left( \begin{matrix} { p _ { 3 } } \\ { 0 } \\ { 0 } \\ { { \frac { p _ { 3 } ^ { 2 } } { E _ { p } } } } \\ \end{matrix} \right) \equiv \left( \begin{matrix} { E _ { p } } \\ { 0 } \\ { 0 } \\ { E _ { p } } \\ \end{matrix} \right) \quad ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/376.jpg,"G _ { N , d } = \frac { 1 } { 2 ( d - 1 ) \sqrt { \pi } ^ { d } m _ { d } ^ { d - 1 } } \Gamma \! \left( \frac { d } { 2 } \right) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/377.jpg,"f _ { n } \equiv f _ { n n } = \frac { ( - 1 ) ^ { n } } { \pi } e ^ { - z / 2 } L _ { n } ( z ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/378.jpg,V ( \phi ) \sim \int _ { 0 } ^ { 1 } d k k ^ { 3 } \ln [ k ^ { 2 } + M ^ { 2 } ( \phi ) ] \ \sim l n M ^ { 2 } ( \phi ) \ .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/379.jpg,R _ { \mu \nu } - \frac { 1 } { 2 } G _ { \mu \nu } { \cal R } - \frac { 1 } { 2 } \left( \partial _ { \mu } \varphi \partial _ { \nu } \varphi - \frac { 1 } { 2 } G _ { \mu \nu } \partial _ { \rho } \varphi \partial ^ { \rho } \varphi \right) = 0
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/380.jpg,"\pi ( 0 , \vec { x } ) = { \frac { \partial { \cal L } } { \partial \partial _ { 0 } \varphi ( 0 , \vec { x } ) } } = \partial ^ { 0 } \varphi ( 0 , { \vec { x } } )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/381.jpg,"{ \cal L } ^ { ( 0 ) } = \pi _ { i j } \dot { A } ^ { i j } + { \frac { 1 } { 2 } } \pi _ { i j } \pi ^ { i j } + 2 \partial _ { i } A _ { j 0 } \pi ^ { i j } - { \frac { 1 } { 2 } } \partial _ { i } A _ { j k } \partial ^ { i } A ^ { j k } + \partial _ { i } A _ { j k } \partial ^ { j } A ^ { i k } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/382.jpg,\hat { F } _ { \delta W } = \hat { \overline { { F _ { \delta W } ( \eta ) } } } + o ( \hbar ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/383.jpg,{ \frac { 1 } { 2 } } F _ { \mu \nu } D ^ { \mu \nu } = d ^ { \mu } F _ { \mu \nu } v ^ { \nu } + m ^ { \mu } { F * } _ { \mu \nu } v ^ { \nu }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/384.jpg,( - m _ { \pi } ^ { 2 } + \partial _ { \bot } ^ { 2 } ) \omega _ { \pi } ^ { ( 1 ) } = \frac { 1 } { 2 L } \int _ { - L } ^ { L } d x ^ { - } ( \varphi _ { \pi } ^ { 3 } + \varphi _ { \pi } \varphi _ { \sigma } ^ { 2 } + 2 v \varphi _ { \pi } \varphi _ { \sigma } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/385.jpg,J _ { 0 } ( q R ) = \frac { 1 } { \zeta } J _ { 1 } ( q R )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/386.jpg,"\left[ \stackrel { \left( 0 \right) } { H } _ { B } , \Omega _ { 0 } \right] ^ { * } = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/387.jpg,"{ \cal A } _ { N } = \langle \tau _ { N } | W _ { N - 1 } ^ { \pm } ( 1 ) S ^ { \pm } \ldots S ^ { \pm } W _ { 2 } ^ { \pm } ( 1 ) | \tau _ { 1 } \rangle \ ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/388.jpg,\tilde { H } _ { \pm } = \{ h \in \tilde { H } \mid h c _ { \pm } h ^ { - 1 } = c _ { \pm } \} .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/389.jpg,"m _ { G } ^ { 2 } = { \tilde { \Pi } } ( 0 ) = ( D - 1 ) ^ { - 1 } \lim _ { k \to 0 } { \tilde { \Pi } } _ { \mu \mu } ( k ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/390.jpg,"\begin{array} { r c l } { ( e ) _ { A } ^ { 1 } } & { = } & { \displaystyle - i \sqrt { 2 } g ^ { 3 } \int T _ { \alpha \beta \gamma } ( k , p _ { i } ) D _ { k } ^ { A } D _ { k + p _ { 1 } } ^ { A } , } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/391.jpg,\delta _ { p } { \cal L } _ { p } ^ { \hbar } = { \cal L } _ { p + 1 } ^ { \hbar } \delta _ { p }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/392.jpg,H _ { \pm } = \oint \frac { d z } { 2 \pi i } \left( e ^ { i \sigma ( z ) } - e ^ { - i \sigma ( z ) } \right) e ^ { \pm i x ( z ) } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/393.jpg,"H _ { R } ( K ) + i H _ { R } ( K ) \mathrm { d e n s e i n } H , \quad H _ { R } ( K ) \cap i H _ { R } ( R ) = \left\{ 0 \right\}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/394.jpg,\hat { \mathrm { T r } } { \hat { f } } = | \mathrm { P f a f f } ( 2 \pi \theta ) | ^ { - 1 } \int d ^ { d } x f ( x )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/395.jpg,"\mathrm { t r } [ a _ { 1 } ^ { \dagger } ( \frac { P ^ { + } } { 3 } ) a _ { 2 } ^ { \dagger } ( \frac { 2 P ^ { + } } { 3 } ) ] | 0 \rangle + \mathrm { t r } [ a _ { 2 } ^ { \dagger } ( \frac { P ^ { + } } { 3 } ) a _ { 1 } ^ { \dagger } ( \frac { 2 P ^ { + } } { 3 } ) ] | 0 \rangle ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/396.jpg,"Z _ { k , n } ^ { \prime } = ( k + 1 ) ! Z _ { k , n } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/397.jpg,"\omega ^ { 2 } = \omega ^ { 2 } - k _ { 4 } ^ { 2 } \ , \qquad e ^ { \pm \sigma ^ { \prime } } = e ^ { \pm \sigma } { \frac { ( \omega \mp k _ { 4 } ) } { \omega ^ { \prime } } } \ ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/398.jpg,D ^ { \nu } F _ { \mu \nu } ^ { a } = \partial ^ { \nu } F _ { \mu \nu } ^ { a } - g f _ { a b c } A _ { \nu } ^ { b } F _ { \mu \nu } ^ { c } = 0
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/399.jpg,"\overline { { \mathcal { M } } } _ { g , n } ( Y , 0 ) \cong \overline { { \mathcal { M } } } _ { g , n } \times Y ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/400.jpg,U _ { f } d w _ { i + 1 } \phi ( w _ { i + 1 } ) U _ { f } ^ { - 1 } = d w _ { i + 1 } \left( \frac { d w _ { i } } { d w _ { i + 1 } } \right) \phi ( w _ { i } ) = d w _ { i } \phi ( w _ { i } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/401.jpg,n _ { 3 / 2 } \sim \lambda ^ { 3 / 4 } V ^ { 3 / 4 } ( \phi _ { 0 } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/402.jpg,\rho ^ { 2 } = 0 . 5 6 \times 1 0 ^ { - 1 6 } ; \quad \rho = 0 . 7 5 \times 1 0 ^ { - 8 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/403.jpg,t _ { n } = - t _ { - n } = \frac { 1 } { 2 i } \tau _ { n }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/404.jpg,F _ { \mu \nu } ^ { a } = \partial _ { \mu } W _ { \nu } ^ { a } - \partial _ { \nu } W _ { \mu } ^ { a } + g f ^ { a b c } W _ { \mu } ^ { b } W _ { \nu } ^ { c }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/405.jpg,"A _ { 0 } \in U ( 1 ) , \qquad A _ { i } \in S U ( N - 1 )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/406.jpg,j = { \textstyle { \frac { 1 } { 2 } } } \left( \begin{array} { c c } { 1 } & { - \mathrm { A d } ( g ) } \\ { - \mathrm { A d } ( g ) ^ { - 1 } } & { 1 } \\ \end{array} \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/407.jpg,"{ [ } \hat { B } _ { \lambda } ^ { ( + ) } ( \vec { k } ) , \hat { Q } ^ { a } ] = - k _ { 0 } \hat { C } _ { \lambda } ^ { a ( + ) } ( \vec { k } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/408.jpg,"[ x _ { i } , p _ { j } ] = i ( \delta _ { i j } B + p _ { i } p _ { j } C ) , \quad [ x _ { i } , p _ { 0 } ] = i p _ { i } ( \frac { 1 } { \kappa } + p _ { 0 } C )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/409.jpg,"\phi _ { a n } T _ { 0 } \left( M _ { 1 } , Z _ { 1 } \right) = T _ { 0 } \left( M _ { 1 } , Z _ { 1 } \cup N \right) \otimes T _ { 0 } ( N ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/410.jpg,"S = \frac { e B } { 2 } \int d t ( \epsilon _ { i j } \sum _ { \alpha = 1 } ^ { N } [ ( \dot { X } ^ { i } + i [ A _ { 0 } , X ^ { i } ] ) X ^ { j } + \theta \epsilon ^ { i j } A _ { 0 } ] _ { \alpha , \alpha } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/411.jpg,"\delta \Phi ^ { A } = ( \Phi ^ { A } , \delta Y _ { a } ) ^ { a } , \quad \delta \bar { \Phi } _ { A } = ( \bar { \Phi } _ { A } , \delta Y _ { a } ) ^ { a } , \quad \varepsilon ( \delta Y _ { a } ) = 1 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/412.jpg,S _ { \mathrm { H } } = \sqrt { S _ { \mathrm { B H } } ( 2 S _ { \mathrm { B V } } - S _ { \mathrm { B H } } ) } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/413.jpg,"Z = \rho \mathrm { e } ^ { \mathrm { i } \varphi } = \rho \mathrm { e } ^ { \mathrm { i } \left( \phi + { \frac { \gamma } { R } } y \right) } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/414.jpg,A _ { a } = p _ { a } + \frac { 1 } { 2 } i \hat { D } _ { a } \qquad J _ { a } ^ { b c } = \hat { J } e _ { a } ^ { \mu } R _ { \mu \nu } ^ { b c } \frac { \partial } { \partial p _ { \nu } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/415.jpg,g _ { s } = g _ { s } ^ { \prime } \frac { l _ { s } ^ { p } } { R _ { 1 0 - p } ^ { \prime } \cdots R _ { 9 } ^ { \prime } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/416.jpg,F ^ { ( 0 ) } ( z ) = - V _ { 0 } ^ { ( 0 ) } \left[ \frac { 2 } { b } \right] ^ { \frac { 1 } { 2 } } \log ( 1 + z ^ { 2 } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/417.jpg,"X \ni x \longmapsto ( x , x ) \in X \times X ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/418.jpg,"A _ { 3 } ^ { \prime } ( 0 ) = - { \frac { 6 1 } { 1 8 0 } } \ln ( r _ { + } / r _ { - } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/419.jpg,{ \frac { 3 } { 4 } } a _ { 0 } ^ { 2 } \sum _ { n \neq 0 } { \frac { 1 } { | n | } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/420.jpg,i \partial X ^ { a } = { \frac { 1 } { \sqrt 3 } } \sum _ { \alpha } e ^ { - i e _ { \alpha } \phi ^ { a } } c ( - e _ { \alpha } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/421.jpg,"m _ { n } = \frac { \pi } { \alpha } \left( n + \frac { 1 } { 2 } \right) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/422.jpg,"\left( \Re ( u _ { k } ) , \Re ( u _ { k } ^ { \prime } ) \right) = \left( - \frac { \pi } { 8 } , \frac { 3 \pi } { 8 } \right)"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/423.jpg,"\Theta = { \frac { 1 } { 1 6 \pi ^ { 2 } } } \left[ c ( W _ { \mu \nu \rho \sigma } ) ^ { 2 } - a ( \tilde { R } _ { \mu \nu \rho \sigma } ) ^ { 2 } \right] + { \frac { c } { 6 \pi ^ { 2 } } } ( F _ { \mu \nu } ) ^ { 2 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/424.jpg,c = i { \delta } ( \theta - { \theta } ^ { ' } ) N _ { a } ^ { c } N _ { b } ^ { i } [ \frac { { \partial } { \omega } _ { c j } } { { \partial { \xi } ^ { i } } } + \frac { { \partial } { \omega } _ { j i } } { { \partial { \xi } ^ { c } } } ] \partial _ { \theta } { \xi } ^ { j } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/425.jpg,"( i \partial \! \! \! / - m _ { i } ) \psi _ { i } = 0 , \quad i = 0 , 1 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/426.jpg,"J _ { \mu } ^ { ( n ) } = \frac { \bar { u } ^ { n } \partial _ { \mu } u } { ( 1 + | u | ^ { 2 } ) ^ { j + 1 } } , \quad n \in Z"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/427.jpg,- \beta F ( \beta ) \simeq - \frac { N _ { 1 } ^ { 2 } } { 2 } G _ { 1 } ( \beta ) - \frac { N _ { 2 } ^ { 2 } } { 2 } G _ { 2 } ( \beta ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/428.jpg,C \Phi = \sum _ { \bf K } e ^ { i { \bf K \cdot R } } C \chi ^ { \dagger } ( { \bf K } ) C ^ { - 1 } C \eta ^ { \dagger } ( { \bf - K } ) C ^ { - 1 } \Phi _ { 0 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/429.jpg,"\Phi = \frac { 1 } { p ! } d x ^ { m _ { p } } \wedge \cdots \wedge d x ^ { m _ { 1 } } \Phi _ { m _ { 1 } \cdots m _ { p } } ,"
